,Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Use_Promotion,Discount_Rate,Room_Rate,Reservation_Status,Staying
1068,32240604,M,40,African American,College,<25K,North,Airport Hotels,12/23/2016,12/24/2016,10/29/2016,5,1,0,BB,No,No,No Deposit,Online,Yes,Yes,5,226,1,86400000000000
1069,54139621,M,24,Asian American,High-School,25K --50K,South,Resort,12/23/2016,12/25/2016,11/3/2016,2,2,0,FB,Yes,No,Refundable,Agent,Yes,No,0,211,3,172800000000000
1070,80424676,F,56,caucasian,College,25K --50K,South,Resort,12/23/2016,12/27/2016,12/25/2016,2,2,0,HB,No,No,Non-Refundable,Online,No,Yes,5,112,1,345600000000000
1071,47831746,F,42,African American,Mid-School,>100K,South,City Hotel,12/23/2016,12/27/2016,9/25/2016,1,1,1,BB,No,No,Refundable,Direct,Yes,No,0,240,1,345600000000000
1072,70681972,F,38,Asian American,Grad,<25K,North,Resort,12/24/2016,12/25/2016,8/19/2016,1,1,1,FB,No,No,Non-Refundable,Direct,No,Yes,10,198,3,86400000000000
1073,26551703,M,34,African American,Grad,50K -- 100K,East,Resort,12/29/2016,12/31/2016,12/24/2016,1,1,2,BB,No,No,Refundable,Direct,Yes,Yes,5,243,1,172800000000000
1074,100679,F,46,caucasian,Mid-School,25K --50K,West,City Hotel,12/24/2016,12/26/2016,9/12/2016,1,1,0,FB,No,No,Refundable,Direct,No,Yes,10,103,1,172800000000000
1075,85458407,M,37,African American,Mid-School,25K --50K,South,City Hotel,12/24/2016,12/25/2016,8/17/2016,3,1,0,FB,No,No,Refundable,Online,Yes,No,0,143,1,86400000000000
1076,76449238,M,65,Latino,Grad,25K --50K,East,Resort,12/24/2016,12/25/2016,6/10/2016,3,1,0,FB,Yes,No,No Deposit,Online,Yes,Yes,20,173,1,86400000000000
1077,19023443,F,57,Latino,High-School,50K -- 100K,West,Airport Hotels,12/24/2016,12/26/2016,9/11/2016,1,2,1,BB,No,No,No Deposit,Agent,Yes,Yes,25,249,1,172800000000000
1078,97569024,F,45,African American,College,50K -- 100K,North,Airport Hotels,12/24/2016,12/26/2016,6/12/2016,2,2,0,BB,No,No,No Deposit,Online,Yes,Yes,10,239,3,172800000000000
1079,31790666,M,39,Asian American,High-School,25K --50K,North,Airport Hotels,12/24/2016,12/28/2016,6/11/2016,4,2,0,BB,Yes,Yes,Refundable,Direct,No,Yes,5,145,1,345600000000000
1080,96561506,F,56,caucasian,College,50K -- 100K,North,Resort,12/24/2016,12/26/2016,10/29/2016,5,1,1,BB,No,No,No Deposit,Online,Yes,No,0,146,2,172800000000000
1081,70812048,M,38,Latino,High-School,25K --50K,North,City Hotel,12/24/2016,12/25/2016,8/26/2016,2,2,0,FB,Yes,No,No Deposit,Agent,No,Yes,15,220,2,86400000000000
1082,70771145,F,65,Asian American,Mid-School,25K --50K,West,Resort,12/24/2016,12/25/2016,7/2/2016,2,1,0,BB,Yes,No,Refundable,Online,Yes,No,0,131,3,86400000000000
1083,85065167,F,51,caucasian,College,25K --50K,South,City Hotel,12/24/2016,12/25/2016,10/14/2016,1,3,0,HB,Yes,No,No Deposit,Agent,Yes,Yes,10,220,1,86400000000000
1084,58312846,F,59,Asian American,Mid-School,<25K,West,City Hotel,12/24/2016,12/25/2016,8/2/2016,5,2,0,BB,Yes,No,Non-Refundable,Direct,Yes,Yes,30,186,1,86400000000000
1085,85446936,F,59,Asian American,High-School,50K -- 100K,South,City Hotel,12/24/2016,12/25/2016,12/23/2016,2,3,1,FB,No,No,No Deposit,Online,No,Yes,10,178,2,86400000000000
1086,18683134,M,22,Asian American,College,25K --50K,East,City Hotel,12/24/2016,12/26/2016,10/30/2016,4,1,1,BB,Yes,No,Refundable,Direct,Yes,Yes,10,106,2,172800000000000
1087,37261811,F,25,caucasian,College,50K -- 100K,South,Resort,12/24/2016,12/25/2016,10/6/2016,5,1,1,HB,No,No,No Deposit,Direct,Yes,Yes,10,244,1,86400000000000
1088,48590326,M,46,African American,Grad,>100K,North,Resort,12/24/2016,12/27/2016,9/14/2016,1,1,0,BB,No,No,No Deposit,Online,Yes,No,0,100,1,259200000000000
1089,90511459,F,48,African American,Grad,<25K,South,Resort,12/24/2016,12/25/2016,12/1/2016,3,1,0,FB,Yes,Yes,No Deposit,Agent,Yes,Yes,20,205,2,86400000000000
1090,88402771,M,18,caucasian,Mid-School,25K --50K,South,Resort,12/24/2016,12/25/2016,9/30/2016,2,2,0,FB,No,No,No Deposit,Direct,Yes,Yes,20,130,2,86400000000000
1091,18609405,M,53,Latino,Grad,25K --50K,West,Airport Hotels,12/24/2016,12/28/2016,11/5/2016,1,1,0,BB,No,No,Non-Refundable,Online,No,Yes,20,119,1,345600000000000
1092,70536512,F,35,caucasian,College,25K --50K,South,City Hotel,12/25/2016,12/27/2016,7/9/2016,5,2,0,FB,Yes,No,Refundable,Online,Yes,No,0,208,1,172800000000000
1093,48723766,F,64,African American,College,25K --50K,West,Resort,12/25/2016,12/27/2016,10/30/2016,5,2,0,HB,Yes,Yes,No Deposit,Direct,No,Yes,10,239,1,172800000000000
1094,71682104,F,68,caucasian,High-School,25K --50K,North,Resort,12/25/2016,12/28/2016,5/31/2016,5,2,0,HB,No,No,No Deposit,Agent,Yes,Yes,20,229,1,259200000000000
1095,84472884,M,48,Asian American,Mid-School,25K --50K,North,Airport Hotels,12/25/2016,12/26/2016,6/18/2016,2,1,1,HB,No,No,No Deposit,Direct,No,Yes,10,121,1,86400000000000
1096,94540524,M,43,caucasian,Grad,<25K,East,Resort,12/26/2016,12/28/2016,6/28/2016,2,1,0,FB,No,No,Refundable,Online,No,Yes,5,193,1,172800000000000
1097,20081672,M,70,Latino,High-School,>100K,West,Resort,12/26/2016,12/30/2016,7/14/2016,2,2,0,FB,No,No,No Deposit,Agent,Yes,Yes,30,209,2,345600000000000
1098,90498156,M,60,African American,College,50K -- 100K,West,Airport Hotels,12/26/2016,12/27/2016,10/26/2016,2,1,1,BB,No,No,No Deposit,Online,Yes,Yes,20,147,1,86400000000000
1099,39862102,F,57,African American,High-School,<25K,South,Airport Hotels,12/26/2016,12/27/2016,11/23/2016,3,3,0,HB,No,No,No Deposit,Online,Yes,No,0,250,1,86400000000000
1100,2986513,F,21,caucasian,College,<25K,South,City Hotel,12/26/2016,12/27/2016,12/7/2016,3,1,2,BB,Yes,Yes,No Deposit,Online,Yes,Yes,10,111,1,86400000000000
1101,71020923,M,60,caucasian,High-School,25K --50K,South,Resort,12/27/2016,12/30/2016,7/29/2016,2,2,0,HB,Yes,No,No Deposit,Direct,Yes,Yes,25,194,1,259200000000000
1102,11050974,M,59,caucasian,Mid-School,50K -- 100K,East,Airport Hotels,12/26/2016,12/27/2016,9/10/2016,1,1,0,BB,Yes,No,Non-Refundable,Online,Yes,Yes,25,179,1,86400000000000
1103,73947319,F,45,Latino,College,25K --50K,East,Resort,12/26/2016,12/27/2016,7/15/2016,3,3,0,FB,No,No,No Deposit,Online,No,Yes,10,199,2,86400000000000
1104,25148166,M,50,Latino,College,50K -- 100K,South,City Hotel,12/26/2016,12/30/2016,8/31/2016,4,2,0,BB,No,No,No Deposit,Online,Yes,No,0,241,1,345600000000000
1105,26200175,M,25,African American,Mid-School,>100K,East,Resort,12/26/2016,12/27/2016,10/27/2016,4,2,0,HB,No,No,No Deposit,Agent,Yes,Yes,30,200,3,86400000000000
1106,63700293,M,47,African American,Mid-School,<25K,West,Airport Hotels,12/26/2016,12/27/2016,8/12/2016,4,3,0,BB,No,No,No Deposit,Online,No,No,0,104,1,86400000000000
1107,65966555,M,57,Asian American,College,<25K,South,Airport Hotels,12/26/2016,12/27/2016,8/10/2016,2,3,1,FB,No,No,Refundable,Agent,Yes,No,0,127,1,86400000000000
1108,73094116,M,30,African American,High-School,25K --50K,South,City Hotel,12/26/2016,12/29/2016,8/5/2016,5,1,0,FB,No,No,No Deposit,Online,Yes,Yes,25,193,3,259200000000000
1109,94797207,M,62,Latino,Grad,<25K,East,Resort,12/26/2016,12/27/2016,5/27/2016,1,2,1,HB,Yes,Yes,No Deposit,Online,No,Yes,5,239,1,86400000000000
1110,41802714,M,29,African American,Grad,50K -- 100K,North,Resort,12/26/2016,12/27/2016,5/22/2016,1,2,1,BB,No,No,Refundable,Online,No,Yes,30,228,1,86400000000000
1111,25360364,M,53,Asian American,Mid-School,25K --50K,South,Resort,12/26/2016,12/27/2016,7/19/2016,1,2,0,HB,No,No,No Deposit,Online,No,Yes,15,226,2,86400000000000
1112,62913302,F,47,African American,College,<25K,South,City Hotel,12/26/2016,12/29/2016,6/26/2016,4,2,1,HB,No,No,No Deposit,Online,Yes,No,0,102,1,259200000000000
1113,48317204,M,69,Asian American,Mid-School,50K -- 100K,South,Airport Hotels,12/26/2016,12/28/2016,8/30/2016,4,2,1,BB,No,No,No Deposit,Online,No,No,0,207,1,172800000000000
1114,11679216,M,30,caucasian,High-School,50K -- 100K,West,Resort,12/26/2016,12/28/2016,11/29/2016,2,2,0,FB,No,No,Refundable,Online,Yes,Yes,10,230,3,172800000000000
1115,344030,M,18,Latino,High-School,25K --50K,South,Airport Hotels,12/26/2016,12/28/2016,8/17/2016,1,2,0,BB,No,No,Refundable,Online,No,Yes,5,220,3,172800000000000
1116,26342770,F,66,Latino,Grad,<25K,South,Airport Hotels,12/26/2016,12/27/2016,8/29/2016,2,3,2,HB,No,No,No Deposit,Agent,No,Yes,10,222,1,86400000000000
1117,2130705,M,20,African American,High-School,<25K,East,Resort,12/26/2016,12/29/2016,11/3/2016,2,2,0,FB,Yes,No,No Deposit,Online,No,No,0,186,1,259200000000000
1118,47654490,M,42,caucasian,High-School,50K -- 100K,West,Airport Hotels,12/28/2016,12/29/2016,7/22/2016,3,2,1,BB,No,No,Refundable,Direct,No,Yes,30,130,3,86400000000000
1119,21859676,F,63,African American,High-School,<25K,South,Airport Hotels,12/26/2016,12/27/2016,7/3/2016,3,2,0,BB,No,No,No Deposit,Direct,Yes,No,0,199,3,86400000000000
1120,9377354,M,56,caucasian,College,50K -- 100K,South,City Hotel,12/26/2016,12/27/2016,10/23/2016,2,3,1,HB,No,No,No Deposit,Online,Yes,Yes,5,217,1,86400000000000
1121,57546978,M,59,Latino,High-School,50K -- 100K,South,Resort,12/27/2016,12/29/2016,7/28/2016,2,2,1,HB,No,No,Refundable,Agent,Yes,Yes,20,147,1,172800000000000
1122,7190821,M,28,Latino,College,50K -- 100K,South,Resort,12/26/2016,12/28/2016,10/21/2016,1,2,0,BB,No,No,No Deposit,Online,Yes,Yes,5,206,1,172800000000000
1123,14372532,M,19,Latino,College,25K --50K,North,Airport Hotels,12/26/2016,12/28/2016,6/16/2016,3,1,1,FB,No,No,Refundable,Online,Yes,Yes,25,149,2,172800000000000
1124,69350556,M,28,Latino,Grad,50K -- 100K,South,City Hotel,12/26/2016,12/28/2016,7/27/2016,2,3,0,HB,No,No,Refundable,Agent,No,Yes,15,116,1,172800000000000
1125,40747350,F,69,Latino,Grad,<25K,South,City Hotel,12/26/2016,12/27/2016,9/4/2016,2,2,0,FB,Yes,No,No Deposit,Online,Yes,Yes,10,179,1,86400000000000
1126,64810591,F,41,Latino,Mid-School,<25K,East,Airport Hotels,12/26/2016,12/27/2016,8/1/2016,2,3,1,BB,Yes,No,Refundable,Online,Yes,No,0,172,1,86400000000000
1127,41043772,M,24,Latino,Grad,50K -- 100K,North,Airport Hotels,12/26/2016,12/28/2016,8/19/2016,3,3,1,BB,No,No,No Deposit,Online,Yes,Yes,40,217,1,172800000000000
1128,21753367,M,34,caucasian,Grad,50K -- 100K,West,Resort,12/27/2016,12/29/2016,12/9/2016,2,1,0,BB,No,No,Refundable,Online,Yes,No,0,238,1,172800000000000
1129,80434987,M,56,caucasian,High-School,50K -- 100K,West,Airport Hotels,12/27/2016,12/28/2016,11/18/2016,2,2,0,HB,Yes,Yes,Refundable,Direct,Yes,Yes,25,122,1,86400000000000
1130,37868684,F,33,Asian American,College,<25K,East,City Hotel,12/27/2016,12/29/2016,7/4/2016,2,1,0,BB,Yes,No,Refundable,Agent,Yes,Yes,25,163,1,172800000000000
1131,51249933,M,65,Latino,Grad,25K --50K,South,City Hotel,12/27/2016,12/28/2016,9/13/2016,2,1,0,HB,No,No,Refundable,Direct,No,No,0,101,1,86400000000000
1132,80359817,F,46,African American,Grad,<25K,North,Resort,12/27/2016,12/29/2016,9/23/2016,1,2,0,FB,Yes,No,No Deposit,Online,Yes,Yes,5,205,2,172800000000000
1133,49489899,F,49,Latino,College,25K --50K,South,Airport Hotels,12/27/2016,12/29/2016,6/3/2016,5,1,0,BB,No,No,No Deposit,Agent,No,No,0,167,1,172800000000000
1134,23216017,F,39,Asian American,College,25K --50K,East,Airport Hotels,12/27/2016,12/31/2016,6/8/2016,2,2,0,FB,Yes,No,Refundable,Online,Yes,Yes,30,237,2,345600000000000
1135,88072468,M,69,caucasian,College,<25K,North,City Hotel,12/27/2016,12/30/2016,6/17/2016,2,2,1,HB,Yes,No,No Deposit,Direct,No,Yes,10,177,3,259200000000000
1136,23142597,M,69,African American,Mid-School,<25K,South,Airport Hotels,12/27/2016,12/30/2016,8/30/2016,2,1,0,FB,No,No,No Deposit,Agent,Yes,Yes,5,205,1,259200000000000
1137,81007808,M,47,caucasian,Grad,>100K,East,Resort,12/27/2016,12/28/2016,5/24/2016,3,1,0,BB,Yes,No,No Deposit,Online,Yes,No,0,150,1,86400000000000
1138,54623562,M,25,Asian American,Mid-School,<25K,West,City Hotel,12/27/2016,12/28/2016,9/19/2016,1,3,1,BB,Yes,No,No Deposit,Online,Yes,Yes,5,128,3,86400000000000
1139,18324699,F,27,Asian American,High-School,25K --50K,North,Resort,12/27/2016,12/30/2016,11/4/2016,4,1,2,HB,No,No,Non-Refundable,Online,Yes,Yes,30,194,1,259200000000000
1140,75498272,F,56,African American,College,>100K,East,City Hotel,12/27/2016,12/28/2016,10/6/2016,2,3,0,FB,No,No,No Deposit,Online,Yes,Yes,5,207,1,86400000000000
1141,1168199,M,63,Latino,High-School,25K --50K,West,City Hotel,12/27/2016,12/31/2016,8/8/2016,1,3,0,HB,Yes,No,Refundable,Online,No,Yes,5,185,2,345600000000000
1142,47904671,F,63,Latino,College,25K --50K,South,Airport Hotels,12/27/2016,12/28/2016,9/18/2016,1,2,0,BB,Yes,Yes,No Deposit,Direct,Yes,Yes,25,216,1,86400000000000
1143,55625010,F,38,caucasian,Grad,50K -- 100K,South,City Hotel,12/27/2016,12/29/2016,6/2/2016,2,2,0,FB,Yes,No,No Deposit,Online,Yes,No,0,193,2,172800000000000
1144,93802723,F,31,Asian American,Grad,25K --50K,South,Resort,12/27/2016,12/28/2016,9/22/2016,5,1,0,BB,No,No,No Deposit,Direct,Yes,No,0,111,1,86400000000000
1145,60312495,M,32,Latino,Mid-School,>100K,South,Resort,12/27/2016,12/29/2016,9/8/2016,1,1,2,BB,No,No,No Deposit,Agent,Yes,Yes,20,236,3,172800000000000
1146,27958779,F,52,Asian American,College,<25K,West,City Hotel,12/27/2016,12/28/2016,8/23/2016,1,2,1,HB,No,No,Refundable,Online,Yes,Yes,25,229,1,86400000000000
1147,54691652,F,46,caucasian,College,25K --50K,East,Resort,12/27/2016,12/28/2016,11/30/2016,1,2,1,BB,No,No,No Deposit,Online,Yes,Yes,30,207,1,86400000000000
1148,146559,F,46,caucasian,College,25K --50K,North,Resort,12/27/2016,12/30/2016,5/25/2016,2,2,0,BB,No,No,Refundable,Direct,No,Yes,5,119,1,259200000000000
1149,63061351,F,52,African American,College,25K --50K,South,Resort,12/27/2016,12/28/2016,6/3/2016,2,1,1,BB,Yes,Yes,Non-Refundable,Online,Yes,No,0,127,1,86400000000000
1150,34952205,F,49,African American,High-School,50K -- 100K,South,City Hotel,12/27/2016,12/30/2016,6/30/2016,1,3,1,BB,No,No,No Deposit,Agent,No,No,0,132,1,259200000000000
1151,35587413,F,28,African American,Grad,50K -- 100K,North,Resort,12/27/2016,12/30/2016,6/24/2016,4,1,2,FB,No,No,No Deposit,Online,Yes,Yes,10,170,2,259200000000000
1152,92386141,M,55,Asian American,College,50K -- 100K,South,Resort,12/27/2016,12/28/2016,12/5/2016,1,3,0,HB,No,No,Non-Refundable,Direct,Yes,Yes,5,238,1,86400000000000
1153,68007883,M,68,Latino,College,<25K,East,Airport Hotels,12/27/2016,12/28/2016,12/9/2016,2,2,0,HB,No,No,No Deposit,Online,Yes,Yes,20,157,1,86400000000000
1154,57477534,F,29,African American,Mid-School,50K -- 100K,West,City Hotel,12/27/2016,12/28/2016,8/16/2016,2,1,1,BB,Yes,No,No Deposit,Online,Yes,Yes,10,234,1,86400000000000
1155,7771634,F,21,African American,High-School,25K --50K,West,City Hotel,12/27/2016,12/28/2016,10/14/2016,3,3,0,HB,No,No,No Deposit,Direct,No,No,0,148,1,86400000000000
1156,60610853,F,65,caucasian,Mid-School,<25K,South,City Hotel,12/28/2016,12/30/2016,7/1/2016,4,3,0,HB,No,No,Refundable,Direct,Yes,Yes,10,222,3,172800000000000
1157,64099015,F,55,Latino,College,>100K,West,Resort,12/28/2016,12/30/2016,12/28/2016,1,1,0,BB,No,No,No Deposit,Online,Yes,Yes,20,132,1,172800000000000
1158,48980211,F,58,caucasian,Mid-School,>100K,West,Airport Hotels,12/28/2016,12/30/2016,5/21/2016,4,1,0,BB,Yes,No,Refundable,Agent,Yes,Yes,5,143,1,172800000000000
1159,53361809,M,20,Latino,Grad,50K -- 100K,South,City Hotel,12/28/2016,12/29/2016,8/8/2016,2,1,1,FB,Yes,No,No Deposit,Direct,No,Yes,40,209,1,86400000000000
1160,72565508,M,47,caucasian,Grad,25K --50K,North,Airport Hotels,12/28/2016,12/29/2016,6/18/2016,2,2,0,FB,No,No,No Deposit,Agent,Yes,No,0,248,2,86400000000000
1161,33983544,M,61,caucasian,College,<25K,North,Airport Hotels,12/28/2016,12/29/2016,8/1/2016,2,1,0,BB,No,No,No Deposit,Direct,Yes,Yes,5,118,1,86400000000000
1162,76884064,M,34,Latino,Grad,>100K,West,City Hotel,12/28/2016,12/30/2016,11/3/2016,2,1,0,HB,No,No,No Deposit,Online,Yes,Yes,30,194,2,172800000000000
1163,26480449,M,32,caucasian,Grad,<25K,South,Resort,12/28/2016,12/31/2016,11/29/2016,1,1,0,FB,No,No,Refundable,Agent,No,Yes,25,150,3,259200000000000
1164,36637637,M,43,African American,College,25K --50K,East,Airport Hotels,12/28/2016,12/29/2016,10/27/2016,5,2,0,FB,No,No,Refundable,Direct,No,Yes,10,240,1,86400000000000
1165,55159501,M,59,Latino,College,<25K,South,Airport Hotels,12/28/2016,12/29/2016,11/4/2016,1,3,0,BB,Yes,No,No Deposit,Online,No,Yes,10,188,1,86400000000000
1166,62075452,F,41,Latino,High-School,50K -- 100K,South,Airport Hotels,12/28/2016,12/29/2016,12/2/2016,2,2,1,BB,No,No,No Deposit,Online,Yes,Yes,10,215,1,86400000000000
1167,96603700,M,41,African American,College,25K --50K,South,Resort,12/28/2016,12/29/2016,7/29/2016,1,1,0,FB,No,No,No Deposit,Direct,Yes,No,0,223,2,86400000000000
1168,58434136,F,41,African American,College,50K -- 100K,East,Resort,12/28/2016,12/31/2016,5/26/2016,5,1,0,HB,No,No,Refundable,Online,Yes,Yes,20,136,3,259200000000000
1169,50250520,F,48,caucasian,Mid-School,50K -- 100K,North,Resort,12/28/2016,12/30/2016,7/18/2016,2,2,0,BB,No,No,No Deposit,Direct,No,Yes,15,236,1,172800000000000
1170,8551884,F,70,caucasian,High-School,<25K,South,Airport Hotels,12/28/2016,12/29/2016,10/27/2016,4,2,0,BB,No,No,No Deposit,Online,Yes,Yes,5,186,3,86400000000000
1171,85496242,M,42,caucasian,College,50K -- 100K,East,Airport Hotels,12/28/2016,12/29/2016,9/14/2016,2,1,0,BB,No,No,No Deposit,Agent,Yes,No,0,146,1,86400000000000
1172,60183897,F,68,African American,College,<25K,North,Resort,12/28/2016,1/1/2017,12/25/2016,1,2,0,BB,No,No,No Deposit,Online,Yes,Yes,40,213,1,345600000000000
1173,23295227,M,55,African American,Mid-School,>100K,East,Resort,12/28/2016,12/30/2016,10/23/2016,1,2,0,HB,No,No,No Deposit,Online,Yes,Yes,5,242,1,172800000000000
1174,31423767,M,54,African American,College,>100K,South,City Hotel,12/28/2016,12/29/2016,9/27/2016,3,2,0,BB,Yes,No,Refundable,Agent,Yes,Yes,10,239,1,86400000000000
1175,64465482,M,50,African American,College,25K --50K,South,Resort,12/28/2016,12/29/2016,6/16/2016,5,1,1,FB,No,No,Non-Refundable,Online,Yes,Yes,10,238,3,86400000000000
1176,78474247,M,28,African American,College,50K -- 100K,West,Resort,12/28/2016,12/29/2016,7/25/2016,4,1,0,FB,No,No,No Deposit,Online,No,Yes,10,156,1,86400000000000
1177,62561054,F,21,Latino,College,50K -- 100K,South,City Hotel,2/27/2017,3/2/2017,2/2/2017,3,2,0,FB,No,No,No Deposit,Direct,No,No,0,181,2,259200000000000
1178,10245009,F,29,Asian American,Grad,>100K,South,Resort,3/2/2017,3/4/2017,12/9/2016,2,1,0,FB,No,No,No Deposit,Direct,Yes,Yes,10,102,1,172800000000000
1179,80245871,M,26,African American,College,>100K,East,Airport Hotels,5/9/2017,5/11/2017,11/19/2016,2,1,2,HB,Yes,Yes,No Deposit,Online,Yes,Yes,10,181,1,172800000000000
1180,79192194,F,22,Asian American,High-School,50K -- 100K,North,City Hotel,12/29/2016,1/1/2017,8/14/2016,1,3,0,HB,No,No,Refundable,Online,No,Yes,20,156,3,259200000000000
1181,5827840,F,33,Latino,College,50K -- 100K,North,Airport Hotels,12/29/2016,12/30/2016,12/10/2016,1,1,0,BB,No,No,No Deposit,Online,Yes,Yes,5,104,1,86400000000000
1182,48867091,F,57,African American,College,25K --50K,North,Resort,12/29/2016,12/31/2016,6/13/2016,2,2,1,HB,No,No,No Deposit,Online,Yes,No,0,181,1,172800000000000
1183,67906642,M,34,Latino,Grad,25K --50K,South,Airport Hotels,12/29/2016,12/30/2016,7/30/2016,2,2,1,BB,No,No,No Deposit,Online,Yes,Yes,25,180,1,86400000000000
1184,26314538,F,66,caucasian,Mid-School,25K --50K,West,Airport Hotels,12/29/2016,1/1/2017,10/21/2016,2,1,0,BB,No,No,Refundable,Online,No,Yes,20,167,1,259200000000000
1185,72862999,M,24,African American,College,<25K,South,Resort,12/29/2016,1/1/2017,7/30/2016,4,1,2,BB,No,No,No Deposit,Online,No,Yes,30,219,1,259200000000000
1186,71352584,F,66,Latino,High-School,25K --50K,East,Resort,12/29/2016,1/1/2017,11/3/2016,1,1,0,BB,Yes,No,No Deposit,Online,No,No,0,228,1,259200000000000
1187,54379534,M,69,caucasian,College,25K --50K,West,City Hotel,12/29/2016,12/31/2016,12/9/2016,2,2,0,HB,Yes,Yes,Refundable,Online,No,Yes,25,237,1,172800000000000
1188,32829294,F,61,African American,College,50K -- 100K,South,Resort,12/29/2016,12/31/2016,8/5/2016,5,2,1,BB,No,No,Refundable,Online,Yes,Yes,15,214,1,172800000000000
1189,20971718,F,41,African American,College,50K -- 100K,South,Resort,12/29/2016,1/2/2017,11/21/2016,1,1,0,FB,No,No,No Deposit,Online,No,Yes,30,148,3,345600000000000
1190,44936084,F,61,Latino,College,50K -- 100K,South,Airport Hotels,12/29/2016,1/1/2017,5/24/2016,2,2,0,FB,Yes,No,Refundable,Online,No,No,0,141,1,259200000000000
1191,16012987,F,51,African American,High-School,50K -- 100K,South,Resort,12/29/2016,1/2/2017,6/10/2016,2,2,0,BB,No,No,No Deposit,Online,Yes,Yes,15,231,3,345600000000000
1192,71421587,M,35,Asian American,Grad,50K -- 100K,South,City Hotel,12/29/2016,1/1/2017,8/27/2016,2,2,0,HB,Yes,No,Refundable,Online,Yes,Yes,5,112,1,259200000000000
1193,96874644,F,19,Asian American,College,50K -- 100K,South,City Hotel,12/29/2016,12/30/2016,9/18/2016,2,1,0,FB,Yes,No,No Deposit,Direct,Yes,Yes,5,249,3,86400000000000
1194,25404551,F,66,caucasian,College,50K -- 100K,South,City Hotel,12/29/2016,1/1/2017,9/28/2016,1,2,0,BB,Yes,No,No Deposit,Direct,Yes,No,0,198,1,259200000000000
1195,91368194,F,51,Latino,High-School,25K --50K,South,Airport Hotels,12/29/2016,1/2/2017,12/1/2016,2,3,0,BB,No,No,No Deposit,Online,Yes,Yes,5,138,1,345600000000000
1196,25128592,F,47,caucasian,Mid-School,25K --50K,North,City Hotel,12/29/2016,12/31/2016,8/13/2016,1,1,0,FB,No,No,Refundable,Direct,Yes,Yes,15,147,1,172800000000000
1197,39421277,F,24,Latino,College,<25K,South,Resort,12/29/2016,12/30/2016,10/4/2016,3,1,1,FB,No,No,No Deposit,Direct,Yes,Yes,40,199,2,86400000000000
1198,83073780,M,38,Asian American,Grad,50K -- 100K,North,City Hotel,12/29/2016,1/1/2017,11/29/2016,4,3,0,FB,No,No,Refundable,Direct,No,No,0,135,2,259200000000000
1199,72464404,M,35,Asian American,College,50K -- 100K,South,Airport Hotels,12/29/2016,12/31/2016,6/18/2016,2,2,0,HB,Yes,Yes,Refundable,Online,Yes,Yes,5,192,1,172800000000000
1200,69692541,F,46,caucasian,College,<25K,South,Airport Hotels,12/29/2016,12/30/2016,5/28/2016,1,2,0,FB,No,No,Refundable,Online,Yes,Yes,10,165,1,86400000000000
1201,26635402,M,51,African American,College,25K --50K,South,Resort,12/29/2016,12/30/2016,5/21/2016,2,3,1,BB,Yes,No,No Deposit,Online,Yes,Yes,40,235,1,86400000000000
